,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition,price_for_m2,fromcenter_category_в пределах города,fromcenter_category_область,fromcenter_category_самый центр,fromcenter_category_центр
21510,40488000.0,144.6,3,3.0,11.0,82.9,8,False,False,False,16.2,0,28282.0,6941.0,2.0,365.0,3.0,215.0,0,280000,True,False,False,False
21511,7203654.0,48.0,1,3.19,19.0,17.0,16,False,False,False,13.0,0,19325.0,4670.0,0.0,5000.0,1.0,436.0,218,150076,False,False,False,True
21512,5200000.0,36.0,1,2.8,6.0,17.0,2,False,False,False,8.0,2,34071.0,12184.0,0.0,5000.0,0.0,5000.0,0,144444,True,False,False,False
21514,2670000.0,32.0,1,2.5,5.0,18.0,3,False,False,False,6.0,0,26441.0,28153.0,0.0,5000.0,0.0,5000.0,4,83437,False,True,False,False
21516,4000000.0,32.6,1,2.5,12.0,18.3,7,False,False,False,7.7,0,13037.0,9869.0,0.0,5000.0,0.0,5000.0,6,122699,True,False,False,False
21517,6500000.0,52.0,2,2.7,16.0,32.6,12,False,False,False,10.0,0,35712.0,12627.0,0.0,5000.0,1.0,1177.0,0,125000,True,False,False,False
21518,4690000.0,40.0,1,2.7,24.0,20.5,13,False,False,False,10.5,0,44012.0,9700.0,0.0,5000.0,0.0,5000.0,314,117250,True,False,False,False
21520,7000000.0,78.2,3,2.75,16.0,51.6,1,False,False,False,11.1,0,41935.0,9551.0,0.0,5000.0,0.0,5000.0,172,89514,True,False,False,False
21521,6800000.0,49.0,2,2.49,8.0,32.8,2,False,False,False,6.5,0,26911.0,5614.0,1.0,155.0,1.0,136.0,21,138775,True,False,False,False
21522,4500000.0,43.7,2,2.5,5.0,30.0,5,False,False,False,5.5,0,39730.0,11433.0,0.0,5000.0,0.0,5000.0,24,102974,True,False,False,False
21524,4900000.0,57.0,3,2.5,5.0,41.0,3,False,False,False,5.0,0,13801.0,25955.0,0.0,5000.0,0.0,5000.0,87,85964,False,True,False,False
21525,3790000.0,45.3,2,2.75,9.0,28.2,8,False,False,False,7.0,1,33230.0,13799.0,1.0,512.0,1.0,422.0,232,83664,True,False,False,False
21527,4200000.0,45.8,2,2.55,9.0,28.0,7,False,False,False,7.0,0,46277.0,13906.0,1.0,333.0,1.0,397.0,128,91703,True,False,False,False
21529,4600000.0,46.0,1,2.55,9.0,18.5,7,False,False,False,13.5,2,34491.0,14877.0,1.0,471.0,2.0,516.0,54,100000,True,False,False,False
21530,3940000.0,31.23,1,2.75,13.0,14.31,5,False,False,False,8.48,1,33831.0,14995.0,1.0,623.0,0.0,5000.0,222,126160,True,False,False,False
21531,3820000.0,33.54,1,2.68,12.0,15.85,5,False,False,False,10.15,0,20484.0,19489.0,0.0,5000.0,1.0,988.0,56,113893,False,True,False,False
21532,10500000.0,86.0,3,2.5,14.0,49.0,8,False,False,False,14.0,0,10590.0,13966.0,0.0,5000.0,0.0,5000.0,0,122093,True,False,False,False
21533,4800000.0,54.1,3,2.5,5.0,37.9,4,False,False,False,5.2,0,40457.0,9717.0,2.0,656.0,0.0,5000.0,0,88724,True,False,False,False
21538,7300000.0,62.4,2,2.7,16.0,33.0,8,False,False,False,18.0,0,30571.0,11470.0,1.0,721.0,0.0,5000.0,147,116987,True,False,False,False
21539,8490000.0,59.6,3,3.02,6.0,37.7,6,False,False,False,8.5,0,21727.0,4515.0,0.0,5000.0,1.0,76.0,0,142449,False,False,False,True
21540,3200000.0,31.9,1,2.5,9.0,18.8,2,False,False,False,6.3,0,45497.0,34907.0,0.0,5000.0,0.0,5000.0,0,100313,False,True,False,False
21541,18500000.0,110.0,2,3.0,6.0,72.0,5,False,False,False,10.0,0,20203.0,3943.0,1.0,559.0,1.0,346.0,12,168181,False,False,False,True
21544,14400000.0,105.3,3,3.06,6.0,57.2,3,False,False,False,19.2,0,27154.0,5856.0,1.0,350.0,1.0,178.0,643,136752,True,False,False,False
21545,12150000.0,84.1,3,2.7,15.0,36.4,10,False,False,False,28.56,2,29693.0,8632.0,2.0,729.0,2.0,356.0,90,144470,True,False,False,False
21547,11800000.0,90.0,3,3.0,16.0,47.0,10,False,False,False,20.0,0,38642.0,12548.0,0.0,5000.0,0.0,5000.0,0,131111,True,False,False,False
21549,9680000.0,88.5,3,2.68,6.0,53.5,1,False,False,False,28.0,0,53300.0,17793.0,0.0,5000.0,2.0,381.0,481,109378,False,True,False,False
21550,4100000.0,41.4,1,2.8,18.0,21.0,18,False,False,False,12.0,2,10823.0,14782.0,0.0,5000.0,0.0,5000.0,25,99033,True,False,False,False
21551,4350000.0,50.0,2,2.68,27.0,25.0,20,False,False,False,10.0,0,54029.0,20206.0,0.0,5000.0,0.0,5000.0,45,87000,False,True,False,False
21553,4000000.0,47.0,2,2.68,9.0,28.0,2,False,False,False,6.0,0,44827.0,18398.0,0.0,5000.0,1.0,281.0,42,85106,False,True,False,False
21554,4950000.0,46.32,2,2.6,9.0,30.0,6,False,False,False,6.1,0,13491.0,14570.0,0.0,5000.0,1.0,797.0,0,106865,True,False,False,False
21558,3758556.0,34.9,1,2.68,7.0,12.71,5,False,False,False,11.71,0,54723.0,19216.0,1.0,434.0,1.0,429.0,45,107695,False,True,False,False
21560,5990000.0,71.0,2,2.6,10.0,39.4,4,False,False,False,12.6,2,36144.0,16446.0,0.0,5000.0,2.0,718.0,25,84366,True,False,False,False
21561,14343480.0,93.2,2,3.0,13.0,41.17,2,False,False,False,18.34,0,39946.0,10720.0,1.0,2102.0,3.0,303.0,251,153900,True,False,False,False
21562,2800000.0,34.0,1,2.75,9.0,18.0,4,False,False,False,6.3,0,46481.0,16088.0,0.0,5000.0,0.0,5000.0,10,82352,True,False,False,False
21563,3349000.0,36.0,1,2.6,12.0,21.3,10,False,False,False,7.2,0,37153.0,11468.0,0.0,5000.0,0.0,5000.0,3,93027,True,False,False,False
21564,3900000.0,40.0,1,2.75,16.0,20.0,16,False,False,False,10.0,0,32654.0,13502.0,0.0,5000.0,0.0,5000.0,232,97500,True,False,False,False
21565,7100000.0,93.6,3,2.75,6.0,49.2,2,False,False,False,10.0,0,26614.0,5317.0,1.0,140.0,0.0,5000.0,339,75854,True,False,False,False
21566,6100000.0,73.0,3,2.68,9.0,42.0,9,False,False,False,12.0,1,46502.0,49927.0,0.0,5000.0,1.0,672.0,3,83561,False,True,False,False
21567,4130000.0,41.0,1,2.75,24.0,19.2,20,False,False,False,10.5,0,37948.0,14769.0,0.0,5000.0,0.0,5000.0,91,100731,True,False,False,False
21568,3800000.0,39.0,1,2.68,12.0,20.0,2,False,False,False,10.0,0,21188.0,22900.0,0.0,5000.0,2.0,329.0,0,97435,False,True,False,False
21570,6700000.0,77.5,3,2.6,18.0,47.2,10,False,False,False,13.9,0,15114.0,12702.0,0.0,5000.0,0.0,5000.0,27,86451,True,False,False,False
21571,4000000.0,39.0,1,2.75,16.0,17.6,7,False,False,False,10.3,0,50268.0,13538.0,3.0,618.0,1.0,411.0,191,102564,True,False,False,False
21574,12300000.0,120.0,4,3.1,4.0,78.0,4,False,False,False,14.0,0,20641.0,772.0,2.0,605.0,2.0,110.0,0,102500,False,False,True,False
21577,5350000.0,39.4,1,2.75,12.0,15.0,4,False,False,False,10.3,2,39946.0,10720.0,1.0,2102.0,3.0,303.0,8,135786,True,False,False,False
21578,3600000.0,42.44,1,2.75,18.0,18.79,6,False,False,False,11.0,0,32158.0,8297.0,0.0,5000.0,1.0,564.0,20,84825,True,False,False,False
21579,6550000.0,63.0,3,2.6,9.0,40.0,4,False,False,False,10.0,1,33792.0,14093.0,1.0,310.0,2.0,367.0,417,103968,True,False,False,False
21582,3250000.0,34.7,1,2.68,23.0,15.9,21,False,False,False,8.1,0,12932.0,18718.0,0.0,5000.0,0.0,5000.0,45,93659,False,True,False,False
21583,46000000.0,129.0,3,3.0,10.0,51.0,8,False,False,False,35.0,2,26933.0,5780.0,1.0,625.0,1.0,283.0,665,356589,True,False,False,False
21584,4000000.0,45.0,2,2.5,5.0,28.2,5,False,False,False,5.3,0,51270.0,12080.0,1.0,674.0,1.0,916.0,45,88888,True,False,False,False
21587,5950000.0,64.5,3,2.7,14.0,42.1,8,False,False,False,10.4,2,14762.0,10568.0,0.0,5000.0,1.0,935.0,352,92248,True,False,False,False
21588,9300000.0,65.6,2,3.2,7.0,34.0,4,False,False,False,14.0,0,26086.0,4788.0,2.0,161.0,0.0,5000.0,39,141768,False,False,False,True
21593,11000000.0,131.3,6,3.0,4.0,104.8,2,False,False,False,8.9,0,25275.0,3850.0,1.0,364.0,0.0,5000.0,480,83777,False,False,False,True
21594,5000000.0,46.11,2,2.6,5.0,30.62,5,False,False,False,6.58,0,27396.0,8153.0,0.0,5000.0,1.0,893.0,102,108436,True,False,False,False
21596,13400000.0,102.0,3,2.75,25.0,50.7,12,False,False,False,15.5,0,36421.0,9176.0,1.0,805.0,0.0,5000.0,157,131372,True,False,False,False
21597,4700000.0,72.0,3,2.8,13.0,30.5,4,False,False,False,10.0,1,51678.0,14945.0,0.0,5000.0,2.0,580.0,407,65277,True,False,False,False
21599,6200000.0,51.0,2,2.68,35.0,27.0,13,False,False,False,19.0,0,18732.0,20444.0,0.0,5000.0,3.0,80.0,0,121568,False,True,False,False
21600,15000000.0,110.0,3,3.1,5.0,67.0,5,False,False,False,16.0,0,24266.0,4834.0,1.0,185.0,0.0,5000.0,46,136363,False,False,False,True
21602,12054000.0,78.15,3,2.84,9.0,46.5,6,False,False,False,14.85,2,27370.0,6072.0,1.0,763.0,3.0,587.0,219,154241,True,False,False,False
21604,6090000.0,77.46,3,2.7,9.0,47.53,4,False,False,False,11.95,1,55494.0,32515.0,0.0,5000.0,1.0,932.0,60,78621,False,True,False,False
21605,4665000.0,38.7,1,2.75,24.0,19.2,13,False,False,False,10.3,1,17430.0,14898.0,2.0,378.0,0.0,5000.0,30,120542,True,False,False,False
21606,3990000.0,35.0,1,2.68,17.0,17.2,13,False,False,False,9.0,2,18849.0,17852.0,0.0,5000.0,2.0,261.0,58,114000,False,True,False,False
21607,4500000.0,51.3,2,2.55,9.0,31.0,8,False,False,False,8.0,1,25834.0,14115.0,0.0,5000.0,0.0,5000.0,206,87719,True,False,False,False
21609,3750000.0,46.9,2,2.55,5.0,30.0,1,False,False,False,5.9,2,42458.0,14962.0,1.0,230.0,0.0,5000.0,269,79957,True,False,False,False
21610,6100000.0,59.5,2,2.6,6.0,33.4,1,False,False,False,10.8,0,57572.0,34501.0,0.0,5000.0,1.0,1046.0,168,102521,False,True,False,False
21611,4100000.0,32.0,1,2.5,9.0,16.0,4,False,False,False,9.0,0,46911.0,16431.0,0.0,5000.0,0.0,5000.0,71,128125,True,False,False,False
21613,4900000.0,40.0,1,2.9,16.0,15.6,9,False,False,False,8.5,0,30139.0,11004.0,1.0,379.0,0.0,5000.0,499,122500,True,False,False,False
21614,8931645.0,70.5,2,3.1,16.0,34.32,5,False,False,False,15.18,0,37407.0,8434.0,1.0,456.0,2.0,454.0,484,126690,True,False,False,False
21615,4400000.0,65.0,2,2.5,9.0,34.8,1,False,False,False,11.0,2,41011.0,16878.0,0.0,5000.0,0.0,5000.0,24,67692,True,False,False,False
21616,8772000.0,93.0,3,2.75,25.0,54.0,11,False,False,False,15.0,0,42507.0,9798.0,0.0,5000.0,0.0,5000.0,98,94322,True,False,False,False
21619,4250000.0,40.0,1,2.65,18.0,16.0,10,False,False,False,8.0,0,15493.0,14289.0,0.0,5000.0,0.0,5000.0,30,106250,True,False,False,False
21620,3800000.0,36.8,1,2.75,16.0,16.0,14,False,False,False,10.0,1,32740.0,13904.0,1.0,355.0,1.0,460.0,158,103260,True,False,False,False
21621,4900000.0,76.7,4,2.68,9.0,46.9,1,False,False,False,7.6,0,21190.0,22902.0,0.0,5000.0,1.0,450.0,168,63885,False,True,False,False
21622,4600000.0,47.0,2,2.5,5.0,30.0,2,False,False,False,6.0,1,13291.0,13203.0,0.0,5000.0,0.0,5000.0,3,97872,True,False,False,False
21623,6700000.0,70.9,3,2.6,16.0,42.0,3,False,False,False,10.6,2,32181.0,11312.0,1.0,315.0,0.0,5000.0,92,94499,True,False,False,False
21624,3100000.0,30.9,1,2.51,9.0,15.4,7,False,False,False,8.0,0,36179.0,10101.0,1.0,535.0,0.0,5000.0,0,100323,True,False,False,False
21625,3900000.0,34.2,1,3.0,5.0,17.0,3,False,False,False,6.7,1,29826.0,8532.0,3.0,120.0,1.0,580.0,25,114035,True,False,False,False
21629,4599000.0,49.0,2,2.75,9.0,30.0,8,False,False,False,7.0,0,35667.0,10185.0,1.0,375.0,1.0,557.0,12,93857,True,False,False,False
21630,14890000.0,85.0,2,2.8,17.0,38.0,8,False,False,False,19.0,0,30766.0,8059.0,0.0,5000.0,1.0,213.0,144,175176,True,False,False,False
21632,3300000.0,54.0,2,2.68,5.0,34.0,1,False,False,False,8.0,0,69609.0,51335.0,3.0,58.0,3.0,362.0,175,61111,False,True,False,False
21633,4000000.0,57.0,3,2.52,5.0,41.5,5,False,False,False,5.5,0,37672.0,32862.0,1.0,208.0,3.0,211.0,449,70175,False,True,False,False
21634,2690000.0,28.0,1,3.8,2.0,14.5,1,False,False,False,5.0,0,13985.0,26139.0,1.0,484.0,2.0,624.0,27,96071,False,True,False,False
21635,4400000.0,46.0,2,2.68,5.0,28.0,3,False,False,False,7.0,0,44930.0,17169.0,0.0,5000.0,0.0,5000.0,95,95652,False,True,False,False
21636,6800000.0,40.0,1,2.8,17.0,16.0,13,False,False,False,9.0,0,39482.0,8741.0,2.0,77.0,0.0,5000.0,869,170000,True,False,False,False
21638,5300000.0,73.2,3,2.75,5.0,47.2,4,False,False,False,9.9,0,20460.0,15261.0,3.0,220.0,2.0,472.0,84,72404,True,False,False,False
21639,3400000.0,32.5,1,2.5,9.0,18.6,5,False,False,False,5.4,1,45428.0,48853.0,0.0,5000.0,0.0,5000.0,0,104615,False,True,False,False
21640,3500000.0,35.2,1,2.68,5.0,14.0,3,False,False,False,7.7,1,12383.0,24537.0,1.0,630.0,0.0,5000.0,56,99431,False,True,False,False
21641,6990000.0,81.0,3,2.8,7.0,49.0,5,False,False,False,11.0,0,26557.0,5404.0,1.0,472.0,1.0,411.0,62,86296,True,False,False,False
21643,6550000.0,50.0,2,2.55,21.0,28.01,10,False,False,False,8.02,0,43074.0,11831.0,0.0,5000.0,0.0,5000.0,350,131000,True,False,False,False
21644,4500000.0,43.0,1,3.0,5.0,24.4,2,False,False,False,8.8,0,13547.0,9532.0,0.0,5000.0,0.0,5000.0,120,104651,True,False,False,False
21645,13000000.0,155.0,5,2.6,12.0,96.4,9,False,False,False,19.7,0,29503.0,6040.0,1.0,137.0,1.0,802.0,114,83870,True,False,False,False
21647,7200000.0,68.5,3,3.25,5.0,33.3,5,False,False,False,20.0,0,27566.0,6998.0,1.0,920.0,1.0,655.0,396,105109,True,False,False,False
21648,10000000.0,54.2,2,2.75,25.0,35.0,20,False,False,False,10.0,0,36740.0,12262.0,0.0,5000.0,1.0,486.0,13,184501,True,False,False,False
21649,6500000.0,68.4,2,3.54,4.0,38.7,4,False,False,False,9.8,0,26181.0,4883.0,0.0,5000.0,0.0,5000.0,334,95029,False,False,False,True
21652,3000000.0,30.6,1,2.5,4.0,17.3,2,False,False,False,5.3,0,14279.0,26433.0,0.0,5000.0,0.0,5000.0,171,98039,False,True,False,False
21653,3190000.0,34.0,1,2.56,14.0,17.5,4,False,False,False,7.3,2,34016.0,11581.0,1.0,313.0,1.0,1085.0,32,93823,True,False,False,False
21654,3600000.0,31.0,1,2.55,9.0,16.0,9,False,False,False,7.0,0,15359.0,6940.0,1.0,420.0,0.0,5000.0,21,116129,True,False,False,False
21656,7557000.0,50.0,1,2.75,16.0,20.0,12,False,False,False,9.6,5,37593.0,13114.0,1.0,570.0,3.0,502.0,24,151140,True,False,False,False
21657,6400000.0,52.4,2,2.61,18.0,32.4,17,False,False,False,8.7,0,33368.0,14467.0,0.0,5000.0,1.0,896.0,28,122137,True,False,False,False
21661,5265000.0,53.47,2,2.7,25.0,29.67,21,False,False,False,8.95,2,39180.0,16002.0,0.0,5000.0,1.0,930.0,60,98466,True,False,False,False
21662,4700000.0,64.5,3,2.9,5.0,45.0,1,False,False,False,7.3,0,44993.0,11775.0,1.0,459.0,1.0,927.0,102,72868,True,False,False,False
21663,19500000.0,126.2,5,3.24,4.0,91.8,4,False,False,False,13.0,0,22779.0,1698.0,2.0,368.0,3.0,270.0,64,154516,False,False,True,False
21664,15900000.0,116.2,3,2.75,15.0,53.5,12,False,False,False,34.6,5,37593.0,13114.0,1.0,570.0,3.0,502.0,256,136833,True,False,False,False
21666,4999000.0,36.4,1,2.6,23.0,18.3,7,False,False,False,9.9,1,28959.0,10890.0,1.0,212.0,0.0,5000.0,62,137335,True,False,False,False
21670,3650000.0,50.0,2,2.5,6.0,29.0,6,False,False,False,9.4,1,18288.0,29539.0,0.0,5000.0,1.0,884.0,740,73000,False,True,False,False
21671,5050000.0,49.0,1,2.8,16.0,22.4,13,False,False,False,13.5,0,20866.0,22578.0,0.0,5000.0,0.0,5000.0,173,103061,False,True,False,False
21672,7400000.0,77.0,3,2.55,18.0,47.2,10,False,False,False,13.5,2,14861.0,12449.0,0.0,5000.0,0.0,5000.0,22,96103,True,False,False,False
21674,3350000.0,37.1,1,2.5,14.0,21.0,9,False,False,False,8.0,2,39922.0,12825.0,0.0,5000.0,0.0,5000.0,254,90296,True,False,False,False
21676,23600000.0,181.3,4,3.5,7.0,164.7,7,False,False,False,10.7,1,26902.0,5605.0,3.0,484.0,1.0,305.0,0,130170,True,False,False,False
21677,3692000.0,36.0,1,2.75,12.0,22.4,8,False,False,False,6.9,0,9488.0,11553.0,0.0,5000.0,0.0,5000.0,4,102555,True,False,False,False
21678,6400000.0,68.0,2,2.7,10.0,33.0,8,False,False,False,11.0,1,14811.0,13607.0,1.0,609.0,1.0,458.0,67,94117,True,False,False,False
21680,9300000.0,64.0,2,3.0,6.0,38.0,2,False,False,False,12.0,0,14691.0,26845.0,0.0,5000.0,0.0,5000.0,983,145312,False,True,False,False
21681,5390000.0,96.0,3,2.64,16.0,55.0,5,False,False,False,11.0,1,54061.0,23986.0,0.0,5000.0,0.0,5000.0,910,56145,False,True,False,False
21682,3700000.0,46.1,2,2.55,9.0,29.5,9,False,False,False,6.2,0,21248.0,15542.0,0.0,5000.0,1.0,244.0,57,80260,True,False,False,False
21685,22160000.0,277.6,7,3.8,6.0,211.0,3,False,False,False,17.8,0,25761.0,5671.0,2.0,375.0,1.0,479.0,22,79827,True,False,False,False
21686,7950000.0,50.4,2,2.8,10.0,28.9,9,False,False,False,8.2,2,19092.0,4441.0,0.0,5000.0,0.0,5000.0,22,157738,False,False,False,True
21688,3799000.0,63.5,2,2.68,24.0,32.0,21,False,False,False,11.0,2,28554.0,34341.0,0.0,5000.0,3.0,287.0,24,59826,False,True,False,False
21689,15000000.0,145.2,7,2.75,2.0,115.0,2,False,False,False,15.0,0,26288.0,5135.0,1.0,545.0,0.0,5000.0,0,103305,True,False,False,False
21690,4200000.0,52.0,1,2.65,25.0,22.0,2,False,False,False,18.0,1,61695.0,20851.0,0.0,5000.0,0.0,5000.0,91,80769,False,True,False,False
21693,6000000.0,63.0,2,2.75,19.0,32.0,19,False,False,False,11.0,0,38171.0,15015.0,0.0,5000.0,2.0,982.0,676,95238,True,False,False,False
21695,4850000.0,48.8,4,2.5,5.0,37.5,5,False,False,False,5.2,0,9708.0,11460.0,0.0,5000.0,0.0,5000.0,20,99385,True,False,False,False
21697,6650000.0,67.0,3,2.75,9.0,49.0,4,False,False,False,6.0,0,30211.0,6741.0,0.0,5000.0,1.0,650.0,6,99253,True,False,False,False
21699,29000000.0,193.0,3,3.35,6.0,111.0,3,False,False,False,42.0,0,24564.0,4782.0,1.0,674.0,0.0,5000.0,224,150259,False,False,False,True
21700,3390000.0,46.0,2,2.75,5.0,30.0,1,False,False,False,7.0,0,17487.0,16689.0,0.0,5000.0,0.0,5000.0,5,73695,True,False,False,False
21701,4150000.0,45.7,1,2.68,26.0,18.0,15,False,False,False,13.1,1,53963.0,18129.0,0.0,5000.0,0.0,5000.0,167,90809,False,True,False,False
21703,4590000.0,45.0,2,2.75,12.0,25.5,6,False,False,False,7.1,0,51152.0,14152.0,0.0,5000.0,0.0,5000.0,363,102000,True,False,False,False
21705,8300000.0,93.0,3,2.7,16.0,45.0,16,False,False,False,15.0,0,32775.0,13874.0,0.0,5000.0,1.0,1015.0,0,89247,True,False,False,False
21710,4280000.0,56.2,3,2.75,5.0,41.4,2,False,False,False,6.1,1,18078.0,13391.0,0.0,5000.0,0.0,5000.0,69,76156,True,False,False,False
21712,10200000.0,99.3,2,2.68,17.0,30.0,16,False,False,False,36.2,0,19979.0,21690.0,0.0,5000.0,1.0,1052.0,61,102719,False,True,False,False
21713,7490000.0,95.7,4,2.65,12.0,64.0,1,False,False,False,15.0,0,19630.0,21342.0,0.0,5000.0,2.0,677.0,0,78265,False,True,False,False
21714,5800000.0,58.0,2,3.0,5.0,36.6,3,False,False,False,8.0,4,36561.0,9254.0,2.0,326.0,0.0,5000.0,59,100000,True,False,False,False
21716,6300000.0,51.0,2,2.8,16.0,37.0,7,False,False,False,10.0,2,20906.0,15616.0,2.0,585.0,1.0,138.0,0,123529,True,False,False,False
21717,5650000.0,58.0,3,2.5,9.0,39.0,2,False,False,False,6.2,0,49861.0,15723.0,1.0,515.0,0.0,5000.0,25,97413,True,False,False,False
21719,5690000.0,60.0,3,2.5,12.0,43.0,2,False,False,False,6.0,0,51464.0,14756.0,0.0,5000.0,1.0,917.0,113,94833,True,False,False,False
21720,10140000.0,105.7,4,3.5,4.0,69.9,4,False,False,False,9.2,0,21659.0,3854.0,1.0,645.0,1.0,838.0,249,95931,False,False,False,True
21721,13100000.0,90.2,3,2.84,25.0,56.9,12,False,False,False,14.0,4,46061.0,18785.0,0.0,5000.0,0.0,5000.0,0,145232,False,True,False,False
21723,11400000.0,62.0,2,2.75,10.0,22.0,2,False,False,False,18.0,1,27986.0,6924.0,1.0,834.0,3.0,665.0,53,183870,True,False,False,False
21728,4900000.0,60.5,3,2.5,10.0,39.3,5,False,False,False,6.1,2,29727.0,13949.0,0.0,5000.0,0.0,5000.0,386,80991,True,False,False,False
21730,3950000.0,43.5,2,2.5,12.0,28.7,8,False,False,False,6.6,0,24007.0,11577.0,0.0,5000.0,0.0,5000.0,62,90804,True,False,False,False
21731,5500000.0,57.0,3,2.5,9.0,32.0,8,False,False,False,6.0,0,35445.0,9089.0,0.0,5000.0,2.0,439.0,14,96491,True,False,False,False
21733,3250000.0,31.0,1,2.68,5.0,17.0,4,False,False,False,5.0,0,20243.0,23668.0,0.0,5000.0,1.0,1069.0,246,104838,False,True,False,False
21734,29370000.0,108.9,3,2.75,8.0,48.05,3,False,False,False,21.76,0,27102.0,7442.0,2.0,164.0,2.0,473.0,208,269696,True,False,False,False
21737,5250000.0,57.6,3,2.55,9.0,39.4,4,False,False,False,6.2,5,33547.0,11856.0,0.0,5000.0,0.0,5000.0,0,91145,True,False,False,False
21740,9700000.0,90.0,3,3.0,17.0,46.0,5,False,False,False,19.0,0,56343.0,33272.0,0.0,5000.0,1.0,545.0,0,107777,False,True,False,False
21742,3300000.0,40.1,3,2.68,5.0,30.2,4,False,False,False,5.2,0,17630.0,17538.0,1.0,703.0,0.0,5000.0,54,82294,False,True,False,False
21743,4650000.0,46.0,2,2.65,5.0,27.0,5,False,False,False,7.1,1,26373.0,13052.0,0.0,5000.0,0.0,5000.0,0,101086,True,False,False,False
21744,4550000.0,31.4,1,2.5,19.0,14.0,17,False,False,False,10.0,0,32781.0,8684.0,0.0,5000.0,0.0,5000.0,35,144904,True,False,False,False
21745,13900000.0,126.1,4,2.85,4.0,66.8,2,False,False,False,30.0,0,22526.0,3175.0,1.0,1028.0,1.0,399.0,60,110229,False,False,False,True
21746,4290000.0,57.0,3,2.58,5.0,39.0,2,False,False,False,6.0,2,20889.0,16217.0,0.0,5000.0,2.0,162.0,617,75263,True,False,False,False
21747,4369268.0,64.5,2,2.7,23.0,31.6,8,False,False,False,12.1,0,21793.0,17121.0,0.0,5000.0,1.0,31.0,1046,67740,False,True,False,False
21751,5050000.0,60.7,3,3.07,3.0,39.1,1,False,False,False,8.3,0,7493.0,17669.0,1.0,195.0,0.0,5000.0,0,83196,False,True,False,False
21752,4000000.0,31.0,1,2.5,9.0,15.7,6,False,False,False,7.1,0,15359.0,6940.0,1.0,420.0,0.0,5000.0,220,129032,True,False,False,False
21754,6300000.0,50.0,1,2.75,25.0,19.0,16,False,False,False,18.0,0,32746.0,13845.0,0.0,5000.0,1.0,516.0,47,126000,True,False,False,False
21755,8250000.0,60.0,3,3.0,4.0,39.0,1,False,False,False,14.0,0,20681.0,1255.0,3.0,294.0,3.0,36.0,1349,137500,False,False,True,False
21760,4650000.0,36.0,1,2.5,16.0,15.0,14,False,False,False,10.0,0,35955.0,12245.0,2.0,358.0,2.0,410.0,36,129166,True,False,False,False
21761,6900000.0,59.7,2,2.75,9.0,33.4,7,False,False,False,8.4,0,40476.0,12170.0,1.0,416.0,2.0,695.0,49,115577,True,False,False,False
21762,5300000.0,57.5,3,2.5,9.0,39.1,3,False,False,False,6.3,0,50421.0,14775.0,0.0,5000.0,0.0,5000.0,67,92173,True,False,False,False
21763,15490000.0,148.0,5,3.24,5.0,96.0,3,False,False,False,20.0,0,21563.0,2439.0,1.0,199.0,1.0,802.0,252,104662,False,False,True,False
21770,5300000.0,43.2,1,2.8,25.0,19.2,10,False,False,False,11.4,0,44382.0,16921.0,0.0,5000.0,0.0,5000.0,61,122685,True,False,False,False
21771,4580000.0,51.6,2,2.75,16.0,29.1,2,False,False,False,10.4,0,13943.0,12739.0,0.0,5000.0,0.0,5000.0,38,88759,True,False,False,False
21773,4599000.0,46.0,2,2.5,9.0,28.0,4,False,False,False,8.0,0,41954.0,12168.0,1.0,10.0,0.0,5000.0,74,99978,True,False,False,False
21774,3875000.0,45.0,2,2.75,5.0,30.5,5,False,False,False,7.3,0,15511.0,11732.0,0.0,5000.0,0.0,5000.0,8,86111,True,False,False,False
21775,5990000.0,82.0,3,2.68,3.0,39.0,3,False,False,False,10.0,0,50031.0,31130.0,0.0,5000.0,0.0,5000.0,224,73048,False,True,False,False
21776,5150000.0,69.5,3,2.85,5.0,55.7,2,False,False,False,7.3,0,19755.0,14042.0,2.0,462.0,1.0,151.0,0,74100,True,False,False,False
21777,6365000.0,61.45,2,2.7,13.0,35.91,7,False,False,False,9.73,2,17755.0,16576.0,0.0,5000.0,1.0,594.0,79,103580,True,False,False,False
21778,6000000.0,47.0,1,2.8,15.0,20.0,13,False,False,False,13.0,1,34939.0,10841.0,0.0,5000.0,3.0,616.0,0,127659,True,False,False,False
21779,10400000.0,87.5,3,3.0,5.0,55.0,2,False,False,False,9.2,0,39831.0,11534.0,1.0,729.0,0.0,5000.0,29,118857,True,False,False,False
21780,6400000.0,54.2,1,3.5,4.0,27.1,4,False,False,False,19.0,0,35931.0,31120.0,3.0,80.0,3.0,283.0,201,118081,False,True,False,False
